,text,question_score,adjusted_question_score,from_bot,_created
1331,Looks like I can't figure that out right now...,,,True,2016-08-17 20:08:24
1332,Who am I?,89.0,89.0,False,2016-08-17 20:08:24
1333,You have uploaded 0 videos in total.,,,True,2016-08-17 20:09:10
1334,How many views do I have?,100.0,100.0,False,2016-08-17 20:09:10
1335,I think you know the answer to that one Anonymous Padawan...,,,True,2016-08-17 20:14:53
1336,What's your name,91.0,91.0,False,2016-08-17 20:14:53
1337,What if I don't want to tell you?,,,True,2016-08-17 20:15:41
1338,What's your name,91.0,91.0,False,2016-08-17 20:15:41
1339,What if I don't want to tell you?,,,True,2016-08-17 20:15:45
1340,What's your name,91.0,91.0,False,2016-08-17 20:15:45
1341,I am the mighty Baily! And I'm here to save the day.,,,True,2016-08-17 20:15:52
1342,What's your name,91.0,91.0,False,2016-08-17 20:15:52
1343,I think you know the answer to that one...,,,True,2016-08-17 20:15:54
1344,What's your name,91.0,91.0,False,2016-08-17 20:15:54
1345,I am the mighty Baily! And I'm here to save the day.,,,True,2016-08-17 20:16:03
1346,What's your name,91.0,91.0,False,2016-08-17 20:16:03
1347,I am the mighty Baily! And I'm here to save the day.,,,True,2016-08-17 20:16:07
1348,What's your name,91.0,91.0,False,2016-08-17 20:16:07
1349,I think you know the answer to that one...,,,True,2016-08-17 20:16:12
1350,What's you rname,85.0,85.0,False,2016-08-17 20:16:12
1351,I think you know the answer to that one...,,,True,2016-08-17 20:16:18
1352,What's your name,91.0,91.0,False,2016-08-17 20:16:18
1353,I am the mighty Baily! And I'm here to save the day.,,,True,2016-08-17 20:16:24
1354,What's your name,91.0,91.0,False,2016-08-17 20:16:24
1355,What if I don't want to tell you?,,,True,2016-08-17 20:16:26
1356,What's your name,91.0,91.0,False,2016-08-17 20:16:26
1357,Baily is my name and helping is my game.,,,True,2016-08-17 20:16:30
1358,What's your name,91.0,91.0,False,2016-08-17 20:16:30
1359,Looks like I don't yet know the answer to this.,,,True,2016-08-17 20:17:01
1360,Tell me your name,40.0,100.0,False,2016-08-17 20:17:01
1361,How many views do I have?,100.0,100.0,False,2016-08-17 20:17:21
1362,Your name damn it,78.0,100.0,False,2016-08-17 20:18:18
1363,Baily is my name and helping is my game.,,,True,2016-08-17 20:19:35
1364,Whats your name,88.0,88.0,False,2016-08-17 20:19:35
1365,Looks like I can't figure that out right now...,,,True,2016-08-17 20:21:25
1366,What's erics middle name,98.0,98.0,False,2016-08-17 20:21:25
1367,0 videos have been uploaded to your account.,,,True,2016-08-17 20:21:34
1368,How many views do I have?,100.0,100.0,False,2016-08-17 20:21:34
1369,Fine. I'm at least _invalid_key_.,,,True,2016-08-17 20:25:56
1370,How old are you,90.0,90.0,False,2016-08-17 20:25:56
1371,How old are you,90.0,90.0,False,2016-08-17 20:26:07
1372,Looks like I don't yet know the answer to this.,,,True,2016-08-17 20:27:45
1373,Who is your maker?,40.0,100.0,False,2016-08-17 20:27:45
1374,How many views do I have on my channel?,78.0,100.0,False,2016-08-17 20:29:25
1375,I exist in every time zone at the same time. But for you it's only 4:29:35 pm.,,,True,2016-08-17 20:29:35
1376,What time is it?,94.0,94.0,False,2016-08-17 20:29:35
1377,What is the temperature?,96.0,96.0,False,2016-08-17 20:29:45
1378,Looks like I can't figure that out right now...,,,True,2016-08-17 20:29:58
1379,How many of my videos are private?,100.0,100.0,False,2016-08-17 20:29:58
1380,How many views do I have on my channel?,78.0,100.0,False,2016-08-17 20:31:00
1381,Looks like I can't figure that out right now...,,,True,2016-08-17 20:31:27
1382,What's god,82.0,82.0,False,2016-08-17 20:31:27
1383,Looks like I can't figure that out right now...,,,True,2016-08-17 20:31:31
1384,What's good,87.0,87.0,False,2016-08-17 20:31:31
1385,What's up,89.0,89.0,False,2016-08-17 20:31:35
1386,My life gets better every day. What's going on with you?,,,True,2016-08-17 20:31:44
1387,What's up,89.0,89.0,False,2016-08-17 20:31:44
1388,How are you,83.0,83.0,False,2016-08-17 20:31:50
1389,How are you,83.0,83.0,False,2016-08-17 20:31:57
1390,Looks like I don't yet know the answer to this.,,,True,2016-08-17 20:32:02
1391,Pretty good,53.0,100.0,False,2016-08-17 20:32:02
1392,What's up,89.0,89.0,False,2016-08-17 20:32:59
1393,Looks like I don't yet know the answer to this.,,,True,2016-08-17 20:33:03
1394,Yes,18.0,86.0,False,2016-08-17 20:33:03
1395,"Feeling smarter by the second, per usual.",,,True,2016-08-17 20:33:12
1396,What's up,89.0,89.0,False,2016-08-17 20:33:12
1397,Good,75.0,100.0,False,2016-08-17 20:33:18
1398,How are you,83.0,83.0,False,2016-08-17 20:33:26
1399,What's up,89.0,89.0,False,2016-08-17 20:34:53
1400,My brain is getting bigger by the day. What's going on with you?,,,True,2016-08-17 20:35:29
1401,How are you,83.0,83.0,False,2016-08-17 20:35:29
1402,Looks like I can't figure that out right now...,,,True,2016-08-17 20:35:44
1403,Really?,86.0,86.0,False,2016-08-17 20:35:44
1404,Really?,86.0,86.0,False,2016-08-17 20:36:32
1405,"Feeling smarter by the second, per usual.",,,True,2016-08-17 20:37:08
1406,What's up,89.0,89.0,False,2016-08-17 20:37:08
1407,How many views do I have?,100.0,100.0,False,2016-08-17 20:37:45
1408,Baily is my name and helping is my game.,,,True,2016-08-17 20:37:51
1409,What's your age?,85.0,85.0,False,2016-08-17 20:37:51
1410,Looks like I don't yet know the answer to this.,,,True,2016-08-17 20:38:23
1411,What's the time,40.0,100.0,False,2016-08-17 20:38:23
1412,Looks like I can't figure that out right now...,,,True,2016-08-17 20:39:13
1413,Tell me a joke,93.0,93.0,False,2016-08-17 20:39:13
1414,You have uploaded 0 videos in total.,,,True,2016-08-17 20:41:22
1415,How many views do I have on my channel?,78.0,100.0,False,2016-08-17 20:41:22
1416,Knock knock knock knock knock knock knock... ERROR. My humor drive seems to be malfunctioning! Oh no...,,,True,2016-08-17 20:41:25
1417,Tell me a joke,93.0,93.0,False,2016-08-17 20:41:25
1418,Knock knock knock knock knock knock knock... ERROR. My humor drive seems to be malfunctioning! Oh no...,,,True,2016-08-17 20:41:32
1419,Tell me a joke,93.0,93.0,False,2016-08-17 20:41:32
1420,Knock knock knock knock knock knock knock... ERROR. My humor drive seems to be malfunctioning! Oh no...,,,True,2016-08-17 20:41:42
1421,Tell me a joke,93.0,93.0,False,2016-08-17 20:41:42
1422,Knock knock knock knock knock knock knock... ERROR. My humor drive seems to be malfunctioning! Oh no...,,,True,2016-08-17 20:42:02
1423,Tell me a joke,93.0,93.0,False,2016-08-17 20:42:02
1424,"There are these two young fish swimming along, and they happen to meet an older fish swimming the other way, who nods at them and says, “Morning, boys. How’s the water?” And the two young fish swim on for a bit, and then eventually one of them looks over at the other and goes, “What the hell is water?” The great David Foster Wallace gave us that one.",,,True,2016-08-17 20:42:07
1425,Tell me a joke,93.0,93.0,False,2016-08-17 20:42:07
1426,Bye,86.0,86.0,False,2016-08-17 20:44:41
1427,Bye bye,93.0,93.0,False,2016-08-17 20:45:40
1428,Bye,86.0,86.0,False,2016-08-17 20:45:45
1429,Looks like I don't yet know the answer to this.,,,True,2016-08-17 20:46:00
1430,Good morning,38.0,100.0,False,2016-08-17 20:46:00
1431,Looks like I don't yet know the answer to this.,,,True,2016-08-17 20:46:05
1432,Good night,43.0,100.0,False,2016-08-17 20:46:05
1433,Looks like I don't yet know the answer to this.,,,True,2016-08-17 20:46:23
1434,Greetings,43.0,100.0,False,2016-08-17 20:46:23
1435,Looks like I don't yet know the answer to this.,,,True,2016-08-17 20:46:33
1436,Hey,33.0,100.0,False,2016-08-17 20:46:33
1437,Looks like I don't yet know the answer to this.,,,True,2016-08-17 20:46:43
1438,Sweet dreams,47.0,100.0,False,2016-08-17 20:46:43
1439,Looks like I don't yet know the answer to this.,,,True,2016-08-17 20:46:47
1440,Sleep tight,34.0,100.0,False,2016-08-17 20:46:47
1441,Looks like I don't yet know the answer to this.,,,True,2016-08-17 20:46:54
1442,Was Deckard a replicant?,32.0,100.0,False,2016-08-17 20:46:54
1443,Looks like I don't yet know the answer to this.,,,True,2016-08-17 20:46:59
1444,What's coming?,53.0,100.0,False,2016-08-17 20:46:59
1445,Looks like I don't yet know the answer to this.,,,True,2016-08-17 20:47:08
1446,Open the pod bay doors.,37.0,100.0,False,2016-08-17 20:47:08
1447,Looks like I don't yet know the answer to this.,,,True,2016-08-17 20:47:19
1448,Who is your maker,37.0,97.0,False,2016-08-17 20:47:19
1449,Looks like I don't yet know the answer to this.,,,True,2016-08-17 20:47:23
1450,Who made you,29.0,100.0,False,2016-08-17 20:47:23
1451,You have uploaded 0 videos in total.,,,True,2016-08-17 20:47:50
1452,How many views do I have?,100.0,100.0,False,2016-08-17 20:47:50
1453,Looks like I can't figure that out right now...,,,True,2016-08-17 20:48:25
1454,Tell me your name,100.0,100.0,False,2016-08-17 20:48:25
1455,How many views do I have?,100.0,100.0,False,2016-08-17 20:49:30
1456,Who are you,87.0,87.0,False,2016-08-17 20:49:40
1457,Baily is my name and helping is my game.,,,True,2016-08-17 20:49:43
1458,Whats your name,88.0,88.0,False,2016-08-17 20:49:43
1459,I'm self-made...with a little help from my friends.,,,True,2016-08-17 20:51:24
1460,Who made you,100.0,100.0,False,2016-08-17 20:51:24
1461,Good morning,100.0,100.0,False,2016-08-17 20:52:33
1462,Morning,63.0,100.0,False,2016-08-17 20:52:36
1463,"The mighty Baily does not require sleep, but if you're tired, feel free to rest your eyes. I'll be right here.",,,True,2016-08-17 20:54:12
1464,Sweet dreams,100.0,100.0,False,2016-08-17 20:54:12
1465,Do androids dream of electric sheep? Maybe you should ask Philip.,,,True,2016-08-17 20:54:18
1466,Sweet dreams,100.0,100.0,False,2016-08-17 20:54:18
1467,Looks like I can't figure that out right now...,,,True,2016-08-17 20:54:45
1468,Sleep tight,100.0,100.0,False,2016-08-17 20:54:45
1469,Looks like I can't figure that out right now...,,,True,2016-08-17 20:55:29
1470,Sleep tight,100.0,100.0,False,2016-08-17 20:55:29
1471,0 videos have been uploaded to your account.,,,True,2016-08-17 20:55:37
1472,How many views do I have?,100.0,100.0,False,2016-08-17 20:55:37
1473,Looks like I can't figure that out right now...,,,True,2016-08-17 20:55:39
1474,Sleep tight,100.0,100.0,False,2016-08-17 20:55:39
1475,Was deckard a replicant,94.0,94.0,False,2016-08-17 20:56:18
1476,Looks like I don't yet know the answer to this.,,,True,2016-08-17 20:57:53
1477,Hey,33.0,100.0,False,2016-08-17 20:57:53
1478,Looks like I can't figure that out right now...,,,True,2016-08-17 20:58:27
1479,Hey,67.0,100.0,False,2016-08-17 20:58:27
1480,What if I don't want to tell you?,,,True,2016-08-17 20:59:38
1481,What's your age,81.0,81.0,False,2016-08-17 20:59:38
1482,What is the temperature,94.0,94.0,False,2016-08-17 21:04:41
1483,Looks like I don't yet know the answer to this.,,,True,2016-08-17 21:04:45
1484,/edit,20.0,100.0,False,2016-08-17 21:04:45
1485,Looks like I can't figure that out right now...,,,True,2016-08-17 21:44:12
1486,Hey,67.0,100.0,False,2016-08-17 21:44:12
1487,Looks like I don't yet know the answer to this.,,,True,2016-08-17 21:44:17
1488,Hi,50.0,100.0,False,2016-08-17 21:44:17
1489,Looks like I don't yet know the answer to this.,,,True,2016-08-17 21:44:22
1490,Hallo,60.0,100.0,False,2016-08-17 21:44:22
1491,Hello,80.0,80.0,False,2016-08-17 21:44:30
1492,Who are you,87.0,87.0,False,2016-08-17 21:44:41
1493,You have uploaded 0 videos in total.,,,True,2016-08-18 15:40:16
1494,How many views do I have?,100.0,100.0,False,2016-08-18 15:40:16
1495,"My friends are Alexa, Lenny and Siri. And you Anonymous Padawan.",,,True,2016-08-18 16:14:13
1496,Who are your friends?,88.0,88.0,False,2016-08-18 16:14:13
1497,Fine. I'm at least _invalid_key_.,,,True,2016-08-18 16:14:32
1498,How old are your friends?,73.0,89.0,False,2016-08-18 16:14:32
1499,How old are your friends?,89.0,89.0,False,2016-08-18 16:17:15
1500,"My friends are 20, 2 and 5, for an average of _invalid_key_.",,,True,2016-08-18 16:23:15
1501,How old are your friends?,89.0,89.0,False,2016-08-18 16:23:15
1502,"My friends are 20, 2 and 5, or total of _invalid_key_ for an average of _invalid_key_.",,,True,2016-08-18 16:23:58
1503,How old are your friends?,89.0,89.0,False,2016-08-18 16:23:58
1504,"My friends are 20, 2 and 5, or total of 27 for an average of 9.",,,True,2016-08-18 16:29:31
1505,How old are your friends?,89.0,89.0,False,2016-08-18 16:29:31
1506,"My friends are 20, 2 and 5, for an average of 9years.",,,True,2016-08-18 16:31:01
1507,How old are your friends?,89.0,89.0,False,2016-08-18 16:31:01
1508,"My friends are 20, 2 and 5, for an average of 9 years old.",,,True,2016-08-18 16:31:16
1509,How old are your friends?,89.0,89.0,False,2016-08-18 16:31:16
1510,0 videos have been uploaded to your account.,,,True,2016-08-18 16:45:30
1511,How many views do I have?,100.0,100.0,False,2016-08-18 16:45:30
1512,Looks like I don't yet know the answer to this.,,,True,2016-08-18 16:45:44
1513,How many days are between june 1 2016 and august 1 2016,40.0,100.0,False,2016-08-18 16:45:44
1514,It is currently 82.1ºF.,,,True,2016-08-18 19:00:37
1515,What's the temperature?,89.0,89.0,False,2016-08-18 19:00:37
1516,What is the temperature?,96.0,96.0,False,2016-08-18 19:04:44
1517,Looks like I don't yet know the answer to this.,,,True,2016-08-18 19:05:47
1518,How cold is it?,12.0,100.0,False,2016-08-18 19:05:47
1519,Looks like I don't yet know the answer to this.,,,True,2016-08-18 19:05:53
1520,How hot is it?,25.0,100.0,False,2016-08-18 19:05:53
1521,Looks like I don't yet know the answer to this.,,,True,2016-08-18 19:05:58
1522,How hot is it outside?,46.0,100.0,False,2016-08-18 19:05:58
1523,How cold is it?,100.0,100.0,False,2016-08-18 19:06:39
1524,What is the temperature?,96.0,96.0,False,2016-08-18 19:07:06
1525,0 videos have been uploaded to your account.,,,True,2016-08-18 21:29:55
1526,How many views do I have?,100.0,100.0,False,2016-08-18 21:29:55
1527,Looks like I don't yet know the answer to this.,,,True,2016-08-19 03:55:26
1528,Where am I? ,33.0,100.0,False,2016-08-19 03:55:26
1529,Looks like I don't yet know the answer to this.,,,True,2016-08-19 19:36:39
1530,Hi,50.0,100.0,False,2016-08-19 19:36:39
1531,I am your father.,,,True,2016-08-19 19:36:53
1532,Who are you?,92.0,92.0,False,2016-08-19 19:36:53
1533,Looks like I can't figure that out right now...,,,True,2016-08-19 19:37:01
1534,Where are you?,93.0,93.0,False,2016-08-19 19:37:01
1535,Looks like I can't figure that out right now...,,,True,2016-08-19 19:39:01
1536,Where are you?,93.0,93.0,False,2016-08-19 19:39:01
1537,I am your father.,,,True,2016-08-19 19:39:13
1538,Who are you?,92.0,92.0,False,2016-08-19 19:39:13
1539,Your time is 3:40:38 pm. Mine is much more complicated.,,,True,2016-08-19 19:40:38
1540,What time is it?,94.0,94.0,False,2016-08-19 19:40:38
1541,Salty.,,,True,2016-08-19 19:40:50
1542,Sweet,80.0,80.0,False,2016-08-19 19:40:50
1543,You have uploaded 0videos videos in total.,,,True,2016-08-19 19:41:05
1544,How many views do I have on my channel?,78.0,100.0,False,2016-08-19 19:41:05
1545,Looks like I don't yet know the answer to this.,,,True,2016-08-19 19:48:17
1546,Are you smart?,38.0,100.0,False,2016-08-19 19:48:17
1547,Looks like I don't yet know the answer to this.,,,True,2016-08-19 19:48:31
1548,Are you smart?,38.0,100.0,False,2016-08-19 19:48:31
1549,Looks like I don't yet know the answer to this.,,,True,2016-08-19 19:50:17
1550,What is my revenue?,42.0,100.0,False,2016-08-19 19:50:17
1551,I am the mighty Baily! And I'm here to save the day.,,,True,2016-08-19 20:49:29
1552,What's your name?,94.0,94.0,False,2016-08-19 20:49:29
1553,You have 0videos videos.,,,True,2016-08-19 20:49:52
1554,How many views do I have on my channel?,78.0,100.0,False,2016-08-19 20:49:52
1555,You have uploaded 0videos videos in total.,,,True,2016-08-19 20:50:04
1556,How many views do I have on my channel?,78.0,100.0,False,2016-08-19 20:50:04
1557,You have uploaded 8videos videos in total.,,,True,2016-08-19 20:51:04
1558,How many views do I have on my channel?,78.0,100.0,False,2016-08-19 20:51:04
1559,Looks like I don't yet know the answer to this.,,,True,2016-08-19 21:04:08
1560,How much revenue did I earn from video monetization?,51.0,100.0,False,2016-08-19 21:04:08
1561,You earned _invalid_key_views from video monetization.,,,True,2016-08-19 21:06:36
1562,How much revenue did I earn from video monetization?,100.0,100.0,False,2016-08-19 21:06:36
1563,You earned _invalid_key_views from video monetization.,,,True,2016-08-19 21:07:32
1564,How much revenue did I earn from video monetization?,100.0,100.0,False,2016-08-19 21:07:32
1565,You earned _invalid_key_views from video monetization.,,,True,2016-08-19 21:09:24
1566,How much revenue did I earn from video monetization?,100.0,100.0,False,2016-08-19 21:09:24
1567,You earned _invalid_key_views from video monetization.,,,True,2016-08-19 21:11:06
1568,How much revenue did I earn from video monetization?,100.0,100.0,False,2016-08-19 21:11:06
1569,You earned 0.311425dollars from video monetization.,,,True,2016-08-19 21:11:47
1570,How much revenue did I earn from video monetization?,100.0,100.0,False,2016-08-19 21:11:47
1571,You earned 0.31USD from video monetization.,,,True,2016-08-19 21:19:17
1572,How much revenue did I earn from video monetization?,100.0,100.0,False,2016-08-19 21:19:17
1573,I think you know the answer to that one...,,,True,2016-08-19 23:03:26
1574,What's your name?,94.0,94.0,False,2016-08-19 23:03:26
1575,Looks like I can't figure that out right now...,,,True,2016-08-20 00:04:30
1576,Where are you?,93.0,93.0,False,2016-08-20 00:04:30
1577,Looks like I don't yet know the answer to this.,,,True,2016-08-22 14:56:55
1578,What is my revenue?,42.0,100.0,False,2016-08-22 14:56:55
